avatar href,avatar src,nickname,reviews,reviews href,cities,ct-title,num,js_contentAll,ct-text href,ct-extra,ct-extra 2,vertical,ct-extra 3,vertical 2,reply href,js_replyCount,js_likeCount
https://tips.qunar.com/user/profile/258493826.htm,https://qcommons.qunar.com/headshot/headshotsById/258493826.png?m&ssl=true,Monster,1篇点评,https://tips.qunar.com/user/profile/258493826.htm?onlycomments,去过1个城市,"服务态度特别好,酒店也很干净",5,"服务态度特别好，酒店也很干净。非常满意。
【适合商务，落地窗超大，离地铁站很近】",http://reviewcn.qunar.com/h/hangzhou_18663/302590702,发表于2019年05月03日,夫妻/情侣,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/302590702#replyAnchor,0,0
https://tips.qunar.com/user/profile/293492683.htm,https://qcommons.qunar.com/headshot/headshotsById/293492683.png?m&ssl=true,小蛋糖,1篇点评,https://tips.qunar.com/user/profile/293492683.htm?onlycomments,去过1个城市,"适合度假,床舒服,地铁站很近",5,"环境好前台热情似火很棒棒
【适合度假，床舒服，地铁站很近】",http://reviewcn.qunar.com/h/hangzhou_18663/302553328,发表于2019年05月03日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/302553328#replyAnchor,0,0
https://tips.qunar.com/user/profile/122712464.htm,https://qcommons.qunar.com/headshot/headshotsById/122712464.png?m&ssl=true,LemonC,1篇点评,https://tips.qunar.com/user/profile/122712464.htm?onlycomments,去过1个城市,挺好的江景房,5,挺好的江景房！！！,http://reviewcn.qunar.com/h/hangzhou_18663/328218322,发表于2019年08月22日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/328218322#replyAnchor,0,0
https://tips.qunar.com/user/profile/269839661.htm,https://qcommons.qunar.com/headshot/headshotsById/269839661.png?m&ssl=true,yvgy7434,2篇点评,https://tips.qunar.com/user/profile/269839661.htm?onlycomments,去过1个城市,酒店服务态度很棒棒,5,"酒店服务态度很棒棒
【适合度假，枕头喜欢，位于市中心】",http://reviewcn.qunar.com/h/hangzhou_18663/302302150,发表于2019年05月01日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/302302150#replyAnchor,0,0
https://tips.qunar.com/user/profile/201341726.htm,https://qcommons.qunar.com/headshot/headshotsById/201341726.png?m&ssl=true,yuxiaobosharp,4篇点评,https://tips.qunar.com/user/profile/201341726.htm?onlycomments,去过2个城市,"房间很好,服务也很好,很棒",5,"房间很好，服务也很好，很棒
【适合度假，落地窗超大，离地铁站不远】",http://reviewcn.qunar.com/h/hangzhou_18663/302258725,发表于2019年05月01日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/302258725#replyAnchor,0,0
https://tips.qunar.com/user/profile/0.htm,https://s.qunarzz.com/hotel_ugc_rn/images/reviewList/head-default.png,C***G,9篇点评,https://tips.qunar.com/user/profile/0.htm,去过4个城市,点评桔子水晶杭州钱江新城近江酒店,5,"房间挺大干净卫生下次还会入住
【适合年轻人，床适中，旁边有便利店】",http://reviewcn.qunar.com/h/hangzhou_18663/302244259,发表于2019年05月01日,独自旅行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/302244259#replyAnchor,0,0
https://tips.qunar.com/user/profile/175085768.htm,https://qcommons.qunar.com/headshot/headshotsById/175085768.png?m&ssl=true,阿宋杰,11篇点评,https://tips.qunar.com/user/profile/175085768.htm?onlycomments,去过5个城市,点评桔子水晶杭州钱江新城近江酒店,5,【落地窗超大】,http://reviewcn.qunar.com/h/hangzhou_18663/327272281,发表于2019年08月18日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/327272281#replyAnchor,1,0
https://tips.qunar.com/user/profile/232391630.htm,https://qcommons.qunar.com/headshot/headshotsById/232391630.png?m&ssl=true,bkux4913,6篇点评,https://tips.qunar.com/user/profile/232391630.htm?onlycomments,去过5个城市,"服务态度也很好,期待下次再住",5,房间宽敞明亮，服务态度也很好，期待下次再住。,http://reviewcn.qunar.com/h/hangzhou_18663/327240481,发表于2019年08月18日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/327240481#replyAnchor,1,0
https://tips.qunar.com/user/profile/278390216.htm,https://qcommons.qunar.com/headshot/headshotsById/278390216.png?m&ssl=true,sntk9749,2篇点评,https://tips.qunar.com/user/profile/278390216.htm?onlycomments,去过2个城市,房间很大很满意,5,房间很大很满意！！,http://reviewcn.qunar.com/h/hangzhou_18663/370878891,发表于2019年11月29日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/370878891#replyAnchor,0,0
https://tips.qunar.com/user/profile/123386794.htm,https://qcommons.qunar.com/headshot/headshotsById/123386794.png?m&ssl=true,121128yl,22篇点评,https://tips.qunar.com/user/profile/123386794.htm?onlycomments,去过10个城市,"前台男服务生很热情,回答问题很有耐心",5,"服务周到，前台男服务生很热情，回答问题很有耐心。下次还会来住。
【适合年轻人，床舒服，景点近】",http://reviewcn.qunar.com/h/hangzhou_18663/301686280,发表于2019年04月27日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/301686280#replyAnchor,0,0
https://tips.qunar.com/user/profile/220203275.htm,https://qcommons.qunar.com/headshot/headshotsById/220203275.png?m&ssl=true,jidx2653,2篇点评,https://tips.qunar.com/user/profile/220203275.htm?onlycomments,去过2个城市,点评桔子水晶杭州钱江新城近江酒店,5,【落地窗超大，楼下有便利店】,http://reviewcn.qunar.com/h/hangzhou_18663/327135049,发表于2019年08月17日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/327135049#replyAnchor,1,0
https://tips.qunar.com/user/profile/122608290.htm,https://qcommons.qunar.com/headshot/headshotsById/122608290.png?m&ssl=true,天策上将,19篇点评,https://tips.qunar.com/user/profile/122608290.htm?onlycomments,去过4个城市,"房间很大很好,推荐",5,房间很大很好，推荐,http://reviewcn.qunar.com/h/hangzhou_18663/326950243,发表于2019年08月16日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/326950243#replyAnchor,1,0
https://tips.qunar.com/user/profile/296717182.htm,https://qcommons.qunar.com/headshot/headshotsById/296717182.png?m&ssl=true,qgem7286,14篇点评,https://tips.qunar.com/user/profile/296717182.htm?onlycomments,去过2个城市,就是记得退房的时候要检查好随身物品,5,其他都还可以，就是记得退房的时候要检查好随身物品。因为一旦落下，再也找不回来了，本人惨痛经历，twice?,http://reviewcn.qunar.com/h/hangzhou_18663/326753209,发表于2019年08月15日,夫妻/情侣,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/326753209#replyAnchor,1,0
https://tips.qunar.com/user/profile/158321924.htm,https://qcommons.qunar.com/headshot/headshotsById/158321924.png?m&ssl=true,flkn3361,6篇点评,https://tips.qunar.com/user/profile/158321924.htm?onlycomments,去过4个城市,服务态度很好,5,服务态度很好．推荐,http://reviewcn.qunar.com/h/hangzhou_18663/324020194,发表于2019年08月13日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/324020194#replyAnchor,1,0
https://tips.qunar.com/user/profile/263688439.htm,https://qcommons.qunar.com/headshot/headshotsById/263688439.png?m&ssl=true,ercp9556,2篇点评,https://tips.qunar.com/user/profile/263688439.htm?onlycomments,去过2个城市,"服务好,瓶装水不限量",5,服务好，瓶装水不限量，还送了孩子一个娃娃，就是拖鞋有点打滑,http://reviewcn.qunar.com/h/hangzhou_18663/323731054,发表于2019年08月13日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/323731054#replyAnchor,1,0
https://tips.qunar.com/user/profile/206475534.htm,https://qcommons.qunar.com/headshot/headshotsById/206475534.png?m&ssl=true,kqan7814,,,去过1个城市,酒店环境挺好,4,"酒店环境挺好
越贵的房间视野越好
上次自己出差住的
前台态度和善主动给升级了房间
这次带孩子去
前台一个又矮又小的女子态度生冷
说什么都不肯给升级了
酒店距离城站火车站很近
距离火车东站有点远，预留了一小时去火车站，有点堵车，几乎是最后一分钟进站的，时间非常紧张，建议乘地铁预留一个半小时时间去火车东站。",http://reviewcn.qunar.com/h/hangzhou_18663/233007430,发表于2018年08月30日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/233007430#replyAnchor,0,0
https://tips.qunar.com/user/profile/145459727.htm,https://qcommons.qunar.com/headshot/headshotsById/145459727.png?m&ssl=true,Mring78,5篇点评,https://tips.qunar.com/user/profile/145459727.htm?onlycomments,去过3个城市,"酒店特别安静,浴室很大,房间挺大",5,"这个酒店确实不错，干净舒适
【适合度假，枕头喜欢，地铁站近，婺江路步行就能到，位置很好，酒店特别安静，浴室很大，房间挺大】",http://reviewcn.qunar.com/h/hangzhou_18663/296339383,发表于2019年03月23日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/296339383#replyAnchor,0,0
https://tips.qunar.com/user/profile/176663744.htm,https://qcommons.qunar.com/headshot/headshotsById/176663744.png?m&ssl=true,eejt0688,5篇点评,https://tips.qunar.com/user/profile/176663744.htm?onlycomments,去过1个城市,"房间很大还给升级了房间,音响效果很好",5,房间很大还给升级了房间，音响效果很好,http://reviewcn.qunar.com/h/hangzhou_18663/323224993,发表于2019年08月12日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/323224993#replyAnchor,1,0
https://tips.qunar.com/user/profile/257790945.htm,https://qcommons.qunar.com/headshot/headshotsById/257790945.png?m&ssl=true,zloc1943,23篇点评,https://tips.qunar.com/user/profile/257790945.htm?onlycomments,去过15个城市,"干净舒适,服务贴心,交通便利",5,干净舒适，服务贴心，交通便利。,http://reviewcn.qunar.com/h/hangzhou_18663/322928017,发表于2019年08月12日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/322928017#replyAnchor,1,0
https://tips.qunar.com/user/profile/312354270.htm,https://qcommons.qunar.com/headshot/headshotsById/312354270.png?m&ssl=true,ghbv9523,3篇点评,https://tips.qunar.com/user/profile/312354270.htm?onlycomments,去过2个城市,很好很满意哦环境好,5,很好很满意哦环境好,http://reviewcn.qunar.com/h/hangzhou_18663/322663660,发表于2019年08月11日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/322663660#replyAnchor,1,0
https://tips.qunar.com/user/profile/144451402.htm,https://qcommons.qunar.com/headshot/headshotsById/144451402.png?m&ssl=true,rtnc6627,7篇点评,https://tips.qunar.com/user/profile/144451402.htm?onlycomments,去过4个城市,服务态度非常不错?,5,服务态度非常不错?,http://reviewcn.qunar.com/h/hangzhou_18663/322659205,发表于2019年08月11日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/322659205#replyAnchor,1,0
https://tips.qunar.com/user/profile/301816975.htm,https://qcommons.qunar.com/headshot/headshotsById/301816975.png?m&ssl=true,klne2598,1篇点评,https://tips.qunar.com/user/profile/301816975.htm?onlycomments,去过1个城市,很好????,5,"很好????
#服务",http://reviewcn.qunar.com/h/hangzhou_18663/360146769,发表于2019年10月10日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/360146769#replyAnchor,0,0
https://tips.qunar.com/user/profile/146345710.htm,https://qcommons.qunar.com/headshot/headshotsById/146345710.png?m&ssl=true,xvim4184,5篇点评,https://tips.qunar.com/user/profile/146345710.htm?onlycomments,去过1个城市,"环境干净,交通便利,隔音很好,浴室很大",5,"早餐不错
【适合度假，床适中，婺江路步行就能到，环境干净，交通便利，隔音很好，浴室很大】",http://reviewcn.qunar.com/h/hangzhou_18663/300355288,发表于2019年04月19日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/300355288#replyAnchor,0,0
https://tips.qunar.com/user/profile/132087694.htm,https://qcommons.qunar.com/headshot/headshotsById/132087694.png?m&ssl=true,unwk5316,1篇点评,https://tips.qunar.com/user/profile/132087694.htm?onlycomments,去过1个城市,房间很大很好下次一定再来,5,房间很大很好下次一定再来,http://reviewcn.qunar.com/h/hangzhou_18663/321865267,发表于2019年08月06日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/321865267#replyAnchor,1,0
https://tips.qunar.com/user/profile/296717182.htm,https://qcommons.qunar.com/headshot/headshotsById/296717182.png?m&ssl=true,qgem7286,14篇点评,https://tips.qunar.com/user/profile/296717182.htm?onlycomments,去过2个城市,"服务很好,周边去哪里也很方便",5,服务很好，周边去哪里也很方便,http://reviewcn.qunar.com/h/hangzhou_18663/321800761,发表于2019年08月06日,夫妻/情侣,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/321800761#replyAnchor,1,0
https://tips.qunar.com/user/profile/296717182.htm,https://qcommons.qunar.com/headshot/headshotsById/296717182.png?m&ssl=true,qgem7286,14篇点评,https://tips.qunar.com/user/profile/296717182.htm?onlycomments,去过2个城市,"很好很舒适,服务很棒",5,很好很舒适，服务很棒,http://reviewcn.qunar.com/h/hangzhou_18663/321800683,发表于2019年08月06日,夫妻/情侣,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/321800683#replyAnchor,1,0
https://tips.qunar.com/user/profile/7470780.htm,https://qcommons.qunar.com/headshot/headshotsById/7470780.png?m&ssl=true,与子偕老-0314,2篇点评,https://tips.qunar.com/user/profile/7470780.htm?onlycomments,去过2个城市,"房间很好,前台服务业很好",5,"房间很好，前台服务业很好
【适合年轻人，枕头喜欢，临近地铁站】",http://reviewcn.qunar.com/h/hangzhou_18663/299475286,发表于2019年04月13日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/299475286#replyAnchor,0,0
https://tips.qunar.com/user/profile/155553010.htm,https://qcommons.qunar.com/headshot/headshotsById/155553010.png?m&ssl=true,菠萝是大神,2篇点评,https://tips.qunar.com/user/profile/155553010.htm?onlycomments,去过2个城市,位置很好找在地铁站边上,5,位置很好找在地铁站边上，,http://reviewcn.qunar.com/h/hangzhou_18663/320965615,发表于2019年08月02日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/320965615#replyAnchor,0,0
https://tips.qunar.com/user/profile/311950126.htm,https://qcommons.qunar.com/headshot/headshotsById/311950126.png?m&ssl=true,llxv0390,2篇点评,https://tips.qunar.com/user/profile/311950126.htm?onlycomments,去过2个城市,还不错房间很大很不错风景很好,5,还不错房间很大很不错风景很好,http://reviewcn.qunar.com/h/hangzhou_18663/320947432,发表于2019年08月02日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/320947432#replyAnchor,0,0
https://tips.qunar.com/user/profile/311636458.htm,https://qcommons.qunar.com/headshot/headshotsById/311636458.png?m&ssl=true,rjsy8405,1篇点评,https://tips.qunar.com/user/profile/311636458.htm?onlycomments,去过1个城市,房间很干净整洁,5,房间很干净整洁！床很舒服,http://reviewcn.qunar.com/h/hangzhou_18663/320430028,发表于2019年07月30日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/320430028#replyAnchor,0,0
https://tips.qunar.com/user/profile/274762816.htm,https://qcommons.qunar.com/headshot/headshotsById/274762816.png?m&ssl=true,uixm6036,2篇点评,https://tips.qunar.com/user/profile/274762816.htm?onlycomments,去过1个城市,酒店清新感觉不错,5,"酒店清新感觉不错
【枕头喜欢】",http://reviewcn.qunar.com/h/hangzhou_18663/320429221,发表于2019年07月30日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/320429221#replyAnchor,0,0
https://tips.qunar.com/user/profile/285232919.htm,https://qcommons.qunar.com/headshot/headshotsById/285232919.png?m&ssl=true,epcx7689,2篇点评,https://tips.qunar.com/user/profile/285232919.htm?onlycomments,去过1个城市,"床舒服,机场很近",5,"[房间设施]
[性价比]
[早餐]不错满意
【床舒服，机场很近】",http://reviewcn.qunar.com/h/hangzhou_18663/312078421,发表于2019年06月17日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/312078421#replyAnchor,0,0
https://tips.qunar.com/user/profile/142995390.htm,https://qcommons.qunar.com/headshot/headshotsById/142995390.png?m&ssl=true,zbtf7469,6篇点评,https://tips.qunar.com/user/profile/142995390.htm?onlycomments,去过4个城市,"离地铁站特别近,周围安静",5,【离地铁站特别近，周围安静】,http://reviewcn.qunar.com/h/hangzhou_18663/320309125,发表于2019年07月29日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/320309125#replyAnchor,0,0
https://tips.qunar.com/user/profile/228691456.htm,https://qcommons.qunar.com/headshot/headshotsById/228691456.png?m&ssl=true,qdro9372,7篇点评,https://tips.qunar.com/user/profile/228691456.htm?onlycomments,去过5个城市,前台服务很热情,5,前台服务很热情！,http://reviewcn.qunar.com/h/hangzhou_18663/320308525,发表于2019年07月29日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/320308525#replyAnchor,0,0
https://tips.qunar.com/user/profile/174929873.htm,https://qcommons.qunar.com/headshot/headshotsById/174929873.png?m&ssl=true,lpcz5441,5篇点评,https://tips.qunar.com/user/profile/174929873.htm?onlycomments,去过3个城市,点评桔子水晶杭州钱江新城近江酒店,5,升级了房间江景房,http://reviewcn.qunar.com/h/hangzhou_18663/366730809,发表于2019年11月07日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/366730809#replyAnchor,0,0
https://tips.qunar.com/user/profile/145483559.htm,https://qcommons.qunar.com/headshot/headshotsById/145483559.png?m&ssl=true,ylon8624,6篇点评,https://tips.qunar.com/user/profile/145483559.htm?onlycomments,去过6个城市,点评桔子水晶杭州钱江新城近江酒店,4,用户已好评,http://reviewcn.qunar.com/h/hangzhou_18663/366516471,发表于2019年11月07日,夫妻/情侣,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/366516471#replyAnchor,0,0
https://tips.qunar.com/user/profile/198888192.htm,https://qcommons.qunar.com/headshot/headshotsById/198888192.png?m&ssl=true,ojhd0731,13篇点评,https://tips.qunar.com/user/profile/198888192.htm?onlycomments,去过11个城市,"房间特别棒,有浴缸,适合家庭出游",5,"房间特别棒，有浴缸，适合家庭出游，休闲度假，房间干净位置好找，特别棒的体验
【适合家庭】",http://reviewcn.qunar.com/h/hangzhou_18663/298295257,发表于2019年04月05日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/298295257#replyAnchor,0,0
https://tips.qunar.com/user/profile/292361684.htm,https://qcommons.qunar.com/headshot/headshotsById/292361684.png?m&ssl=true,ZhanSYI,1篇点评,https://tips.qunar.com/user/profile/292361684.htm?onlycomments,去过1个城市,位置超级不错下次还会再来,5,"位置超级不错下次还会再来
【适合度假，落地窗超大，离地铁站不远】",http://reviewcn.qunar.com/h/hangzhou_18663/298271107,发表于2019年04月05日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/298271107#replyAnchor,0,0
https://tips.qunar.com/user/profile/4754318.htm,https://qcommons.qunar.com/headshot/headshotsById/4754318.png?m&ssl=true,joey530,23篇点评,https://tips.qunar.com/user/profile/4754318.htm?onlycomments,去过10个城市,环境很好,5,环境很好，带小朋友来还给小朋友送了小礼物，很棒！！！,http://reviewcn.qunar.com/h/hangzhou_18663/319514692,发表于2019年07月26日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/319514692#replyAnchor,0,0
https://tips.qunar.com/user/profile/1750923.htm,https://qcommons.qunar.com/headshot/headshotsById/1750923.png?m&ssl=true,sscc0828,3篇点评,https://tips.qunar.com/user/profile/1750923.htm?onlycomments,去过3个城市,"住的还可以,环境不错哈",5,住的还可以，环境不错哈,http://reviewcn.qunar.com/h/hangzhou_18663/319399741,发表于2019年07月26日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/319399741#replyAnchor,0,0
https://tips.qunar.com/user/profile/122608290.htm,https://qcommons.qunar.com/headshot/headshotsById/122608290.png?m&ssl=true,天策上将,19篇点评,https://tips.qunar.com/user/profile/122608290.htm?onlycomments,去过4个城市,还不错前台小美女门服务都很好,5,还不错前台小美女门服务都很好,http://reviewcn.qunar.com/h/hangzhou_18663/319320439,发表于2019年07月25日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/319320439#replyAnchor,0,0
https://tips.qunar.com/user/profile/175462609.htm,https://qcommons.qunar.com/headshot/headshotsById/175462609.png?m&ssl=true,kfwa5717,2篇点评,https://tips.qunar.com/user/profile/175462609.htm?onlycomments,去过1个城市,点评桔子水晶杭州钱江新城近江酒店,5,"为桔子的人性化设计和服务点赞?
【落地窗超大，临近地铁站】",http://reviewcn.qunar.com/h/hangzhou_18663/303070843,发表于2019年05月05日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/303070843#replyAnchor,0,0
https://tips.qunar.com/user/profile/252886742.htm,https://qcommons.qunar.com/headshot/headshotsById/252886742.png?m&ssl=true,mllm2130,2篇点评,https://tips.qunar.com/user/profile/252886742.htm?onlycomments,去过2个城市,"住的很舒服,服务很好的?",5,住的很舒服，服务很好的?,http://reviewcn.qunar.com/h/hangzhou_18663/365629305,发表于2019年11月03日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/365629305#replyAnchor,0,0
https://tips.qunar.com/user/profile/191730906.htm,https://qcommons.qunar.com/headshot/headshotsById/191730906.png?m&ssl=true,bmis4699,6篇点评,https://tips.qunar.com/user/profile/191730906.htm?onlycomments,去过2个城市,服务很好小彭很好贴心,5,"服务很好小彭很好贴心
【适合家庭，枕头喜欢】",http://reviewcn.qunar.com/h/hangzhou_18663/308972281,发表于2019年06月10日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/308972281#replyAnchor,0,0
https://tips.qunar.com/user/profile/183927060.htm,https://qcommons.qunar.com/headshot/headshotsById/183927060.png?m&ssl=true,cmra5309,1篇点评,https://tips.qunar.com/user/profile/183927060.htm?onlycomments,去过1个城市,服务特别棒,5,"酒店环境很好，很新,服务特别棒！！！",http://reviewcn.qunar.com/h/hangzhou_18663/318884521,发表于2019年07月22日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318884521#replyAnchor,0,0
https://tips.qunar.com/user/profile/265203115.htm,https://qcommons.qunar.com/headshot/headshotsById/265203115.png?m&ssl=true,hdni2128,8篇点评,https://tips.qunar.com/user/profile/265203115.htm?onlycomments,去过2个城市,很好酒店服务很好还会入住,5,很好酒店服务很好还会入住,http://reviewcn.qunar.com/h/hangzhou_18663/318879280,发表于2019年07月22日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318879280#replyAnchor,0,0
https://tips.qunar.com/user/profile/296717182.htm,https://qcommons.qunar.com/headshot/headshotsById/296717182.png?m&ssl=true,qgem7286,14篇点评,https://tips.qunar.com/user/profile/296717182.htm?onlycomments,去过2个城市,服务态度炒鸡好,5,前台彭家荣小姐姐和**小哥哥，服务态度炒鸡好。下次还会入住这家桔子水晶酒店。,http://reviewcn.qunar.com/h/hangzhou_18663/318449401,发表于2019年07月22日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318449401#replyAnchor,0,0
https://tips.qunar.com/user/profile/303577818.htm,https://qcommons.qunar.com/headshot/headshotsById/303577818.png?m&ssl=true,qyqg8590,1篇点评,https://tips.qunar.com/user/profile/303577818.htm?onlycomments,去过1个城市,"落地窗超大,江景很漂亮",5,落地窗超大，江景很漂亮,http://reviewcn.qunar.com/h/hangzhou_18663/318336787,发表于2019年07月21日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318336787#replyAnchor,1,0
https://tips.qunar.com/user/profile/206706195.htm,https://qcommons.qunar.com/headshot/headshotsById/206706195.png?m&ssl=true,rgvc6461,4篇点评,https://tips.qunar.com/user/profile/206706195.htm?onlycomments,去过4个城市,"给免费升级了房型,服务很好",5,给免费升级了房型，服务很好。,http://reviewcn.qunar.com/h/hangzhou_18663/318185728,发表于2019年07月20日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318185728#replyAnchor,1,0
https://tips.qunar.com/user/profile/0.htm,https://s.qunarzz.com/hotel_ugc_rn/images/reviewList/head-default.png,l***y,15篇点评,https://tips.qunar.com/user/profile/0.htm,去过11个城市,"极力推荐,性价比高,位置好,服务好",5,好评，极力推荐，性价比高，位置好，服务好。,http://reviewcn.qunar.com/h/hangzhou_18663/364982268,发表于2019年10月31日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/364982268#replyAnchor,0,0
https://tips.qunar.com/user/profile/5709590.htm,https://qcommons.qunar.com/headshot/headshotsById/5709590.png?m&ssl=true,chenwei850320,4篇点评,https://tips.qunar.com/user/profile/5709590.htm?onlycomments,去过2个城市,"房间很干净,整洁",5,房间很干净，整洁！,http://reviewcn.qunar.com/h/hangzhou_18663/318101968,发表于2019年07月19日,夫妻/情侣,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318101968#replyAnchor,1,0
https://tips.qunar.com/user/profile/128345182.htm,https://qcommons.qunar.com/headshot/headshotsById/128345182.png?m&ssl=true,秋意怡人,17篇点评,https://tips.qunar.com/user/profile/128345182.htm?onlycomments,去过9个城市,前台服务态度很好,5,非常满意，免费升级了房间，前台服务态度很好。,http://reviewcn.qunar.com/h/hangzhou_18663/318016651,发表于2019年07月19日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318016651#replyAnchor,1,0
https://tips.qunar.com/user/profile/128345182.htm,https://qcommons.qunar.com/headshot/headshotsById/128345182.png?m&ssl=true,秋意怡人,17篇点评,https://tips.qunar.com/user/profile/128345182.htm?onlycomments,去过9个城市,前台服务态度很好,5,非常满意，免费升级了房间，前台服务态度很好。,http://reviewcn.qunar.com/h/hangzhou_18663/318016342,发表于2019年07月19日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318016342#replyAnchor,1,0
https://tips.qunar.com/user/profile/153305511.htm,https://qcommons.qunar.com/headshot/headshotsById/153305511.png?m&ssl=true,hqwl7293,2篇点评,https://tips.qunar.com/user/profile/153305511.htm?onlycomments,去过2个城市,环境卫生服务都很好,5,环境卫生服务都很好,http://reviewcn.qunar.com/h/hangzhou_18663/318002155,发表于2019年07月19日,家庭出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/318002155#replyAnchor,1,0
https://tips.qunar.com/user/profile/4671444.htm,https://qcommons.qunar.com/headshot/headshotsById/4671444.png?m&ssl=true,2.07252E+11,8篇点评,https://tips.qunar.com/user/profile/4671444.htm?onlycomments,去过5个城市,非常棒一次入住体验重点是可以住外宾,5,非常棒一次入住体验重点是可以住外宾,http://reviewcn.qunar.com/h/hangzhou_18663/362602989,发表于2019年10月28日,商务出行,|,经去哪儿网预订,|,http://reviewcn.qunar.com/h/hangzhou_18663/362602989#replyAnchor,0,0
